Admitted,Disposition_binary,Place,F_Aid,Species_e,Sex_e,Age_e,Brought_in_after,season,r,G_O
2015-05-26,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.
2015-05-27,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2015-05-27,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Spring,caught by domestic animal,Non-selasphorus spp.
2015-05-28,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Spring,unknown,Non-selasphorus spp.
2015-05-29,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,caught by domestic animal,Non-selasphorus spp.
2015-05-31,Died,Lindsey,No,BCHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2015-06-01,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-01,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-01,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,suspect torpor-like state,Non-selasphorus spp.
2015-06-02,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2015-06-02,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2015-06-02,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.
2015-06-02,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,nest-related,Non-selasphorus spp.
2015-06-02,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-03,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-03,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-05,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-05,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-05,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-05,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-06,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,window hit,Non-selasphorus spp.
2015-06-06,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-06,Released,Lindsey,Yes,Selasphorus,unknown,Nestling,0,Summer,found on the ground,Selasphorus spp.
2015-06-06,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.
2015-06-07,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-08,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-09,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-09,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-09,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-09,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-10,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-10,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-10,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found inside,Non-selasphorus spp.
2015-06-11,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2015-06-11,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-11,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-12,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-12,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-13,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2015-06-14,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2015-06-14,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-14,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2015-06-15,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2015-06-15,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-15,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.
2015-06-16,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.
2015-06-17,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-17,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-17,Released,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-19,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-20,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,1,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-23,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2015-06-23,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.
2015-06-23,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-23,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-25,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-27,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found inside,Non-selasphorus spp.
2015-06-27,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2015-06-27,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-27,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-28,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,unknown,Non-selasphorus spp.
2015-06-28,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-06-28,Died,Lindsey,Yes,Selasphorus,unknown,Nestling,3,Summer,nest-related,Selasphorus spp.
2015-06-29,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2015-06-30,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,2,Summer,found on the ground,Non-selasphorus spp.
2015-07-02,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-07-02,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.
2015-07-04,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.
2015-07-05,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,1,Summer,found on the ground,Non-selasphorus spp.
2015-07-06,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-07-06,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-07-07,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.
2015-07-08,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-07-09,Released,Lindsey,No,Selasphorus,unknown,Nestling,0,Summer,nest-related,Selasphorus spp.
2015-07-09,Released,Lindsey,No,Selasphorus,unknown,Nestling,0,Summer,nest-related,Selasphorus spp.
2015-07-09,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,8,Summer,unknown,Non-selasphorus spp.
2015-07-11,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.
2015-07-14,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2015-07-15,Released,Lindsey,Yes,Selasphorus,unknown,Nestling,0,Summer,nest-related,Selasphorus spp.
2015-07-21,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,nest-related,Non-selasphorus spp.
2015-07-25,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-07-30,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.
2015-07-31,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.
2015-07-31,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.
2015-08-03,Released,Lindsey,Yes,ANHU,Male,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2015-08-03,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.
2015-08-05,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.
2015-08-05,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2015-08-05,Released,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Summer,caught by domestic animal,Selasphorus spp.
2015-08-06,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-08-09,Released,Lindsey,No,Selasphorus,unknown,Nestling,0,Summer,found on the ground,Selasphorus spp.
2015-08-12,Released,Lindsey,No,Selasphorus,Female-like ,adult-like,1,Summer,found on the ground,Selasphorus spp.
2015-08-13,Died,Lindsey,No,ANHU,Male,adult-like,1,Summer,window hit,Non-selasphorus spp.
2015-08-19,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-08-23,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-08-24,Died,Lindsey,No,ANHU,Male,adult-like,1,Summer,found on the ground,Non-selasphorus spp.
2015-08-26,Released,Lindsey,Yes,Selasphorus,unknown,Nestling,1,Summer,found on the ground,Selasphorus spp.
2015-08-30,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.
2015-09-07,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.
2015-09-24,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2015-09-27,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2015-10-04,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Fall,unknown,Non-selasphorus spp.
2015-10-06,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Fall,unknown,Non-selasphorus spp.
2015-10-17,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2015-11-08,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2015-11-08,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,found inside,Non-selasphorus spp.
2015-11-10,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2015-11-15,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found inside,Non-selasphorus spp.
2015-11-15,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,window hit,Non-selasphorus spp.
2015-11-20,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,window hit,Non-selasphorus spp.
2015-11-21,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2015-11-22,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2015-11-25,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2015-11-27,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Fall,window hit,Non-selasphorus spp.
2015-11-27,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found inside,Non-selasphorus spp.
2015-11-29,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.
2015-11-30,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Fall,found inside,Non-selasphorus spp.
2015-12-10,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.
2015-12-12,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.
2015-12-12,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.
2015-12-13,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.
2015-12-22,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.
2015-12-24,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2015-12-28,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2015-12-30,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2015-12-31,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Winter,found inside,Non-selasphorus spp.
2016-01-02,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Winter,window hit,Non-selasphorus spp.
2016-01-04,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-01-06,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-01-07,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-01-11,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,unknown,Non-selasphorus spp.
2016-01-14,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-01-22,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.
2016-01-22,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-01-22,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-01-26,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Winter,window hit,Non-selasphorus spp.
2016-01-28,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-01-28,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.
2016-01-30,Released,Lindsey,No,ANHU,Male,adult-like,1,Winter,found on the ground,Non-selasphorus spp.
2016-01-30,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,suspect torpor-like state,Non-selasphorus spp.
2016-02-03,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,unknown,Non-selasphorus spp.
2016-02-04,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-05,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-05,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-10,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-10,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.
2016-02-11,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-12,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,unknown,Non-selasphorus spp.
2016-02-12,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-14,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.
2016-02-15,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-16,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-17,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,suspect torpor-like state,Non-selasphorus spp.
2016-02-17,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.
2016-02-20,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-20,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Winter,nest-related,Non-selasphorus spp.
2016-02-20,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-20,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-20,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-22,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-22,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,nest-related,Non-selasphorus spp.
2016-02-22,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,nest-related,Non-selasphorus spp.
2016-02-22,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-23,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Winter,unknown,Non-selasphorus spp.
2016-02-24,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-24,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-25,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-26,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,2,Winter,found on the ground,Selasphorus spp.
2016-02-26,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-02-26,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,unknown,Non-selasphorus spp.
2016-02-27,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.
2016-03-02,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2016-03-03,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2016-03-04,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,suspect torpor-like state,Non-selasphorus spp.
2016-03-05,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,1,Spring,found on the ground,Selasphorus spp.
2016-03-06,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2016-03-07,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2016-03-08,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,caught by domestic animal,Non-selasphorus spp.
2016-03-10,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2016-03-11,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,suspect torpor-like state,Non-selasphorus spp.
2016-03-11,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2016-03-12,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.
2016-03-12,Died,Lindsey,No,ANHU,Male,adult-like,0,Spring,found on the ground,Non-selasphorus spp.
2016-03-13,Released,Lindsey,Yes,ANHU,Male,adult-like,1,Spring,found on the ground,Non-selasphorus spp.
2016-03-13,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Spring,caught by domestic animal,Non-selasphorus spp.
2016-03-13,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2016-03-13,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,nest-related,Non-selasphorus spp.
2016-03-13,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
2016-03-14,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,nest-related,Non-selasphorus spp.
2016-03-14,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Spring,nest-related,Non-selasphorus spp.
2016-03-14,Released,Lindsey,No,ANHU,Male,adult-like,0,Spring,window hit,Non-selasphorus spp.
2016-03-15,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Spring,found on the ground,Non-selasphorus spp.
2016-03-18,Died,Lindsey,No,Selasphorus,Male,adult-like,0,Spring,caught by domestic animal,Selasphorus spp.
2016-03-18,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Spring,found on the ground,Non-selasphorus spp.
